"hospital_clave","hospital_nombre","categoria","clave","descripcion","stock","minimo","fecha","dias_restantes"
"VZIM016035","Hospital General Alamo","material","060.431.0631","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE CARBURO, FORMA REDONDA NO. Â½.",12,3,"2026-12-31",331
"VZIM016035","Hospital General Alamo","material","060.431.0409","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE CARBURO, FORMA REDONDA NO. 3.",48,3,"2026-12-31",331
"VZIM016035","Hospital General Alamo","material","060.431.0417","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE CARBURO, FORMA REDONDA NO. 5.",24,NULL,"2026-12-31",331
"VZIM016035","Hospital General Alamo","material","060.431.0466","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE CARBURO, FORMA TRONCO CÃ“NICO NO.701.",36,0,"2026-12-31",331
"VZIM016035","Hospital General Alamo","material","060.431.0318","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE CARBURO, NO. 559.",48,3,"2026-12-31",331
"VZIM016035","Hospital General Alamo","material","060.431.0011","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE CARBURO, PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD, FORMA DE PERA, NO. 330.",60,0,"2026-12-31",331
"VZIM016035","Hospital General Alamo","material","060.431.0540","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE DIAMANTE, GRANO GRUESO, FORMA DE CONO INVERTIDO, NO. 010.",12,3,"2026-12-31",331
"VZIM016035","Hospital General Alamo","material","060.431.0615","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE DIAMANTE, PARA TERMINACIÃ“N DE COMPOSITES FORMA CILÃNDRICA NO. 012",42,0,"2026-12-31",331
"VZIM016035","Hospital General Alamo","material","060.431.0623","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE DIAMANTE, PARA TERMINACIÃ“N DE COMPOSITES FORMA CILÃNDRICA NO. 018",56,0,"2026-12-31",331
"VZIM016035","Hospital General Alamo","material","060.182.0228","CEMENTOS. IONÃ“MERO DE VIDRIO. PARA TRATAMIENTO RESTAURATIVO ATRAUMÃTICO. POLVO: 10 G. SILICATO DE ALUMINIO 89 -95%. ÃCIDO POLIACRÃLICO 0.-10%. LÃQUIDO 6 G 4.8 ML AGUA DESTILADA.ÃCIDO POLIACRÃLICO 40 -50%.BARNIZ 5 G.CLORURO DE POLIVINIL 10 -20%.ACETATO ETÃLICO 75 -85%. ESTUCHE.",3,1,"2027-02-28",390
"VZIM016035","Hospital General Alamo","material","060.182.0186","CEMENTOS. IONÃ“MERO DE VIDRIO RESTAURATIVO II.COLOR NO. 22.POLVO 15 G.SILICATO DE ALUMINIO 95% -97%.ÃCIDO POLIACRÃLICO 3% -5%.LÃQUIDO 10 G 8 ML.ÃCIDO POLIACRÃLICO 75%.ÃCIDO TARTÃRICO 10% - 15%.BARNIZ COMPATIBLE LÃQUIDO 10 G. JUEGO.",1,1,"2027-03-31",421
"VZIM016035","Hospital General Alamo","material","060.189.0023","CEPILLOS. PARA PULIDO DE AMALGAMAS Y PROFILAXIS. DE CERDAS BLANCAS EN FORMA DE COPA. PARA PIEZA DE MANO. PIEZA",82,20,"2027-03-31",421
"VZIM016035","Hospital General Alamo","material","060.791.0114","RESINA. FOTOPOLIMERIZABLE PARA RESTAURACIÃ“N DE DIENTES ANTERIORES Y POSTERIORES. JERINGA 4G.  LAS INSTITUCIONES PODRÃN ELEGIR LAS VARIANTES DE COLOR Y COMPOSICIÃ“N.",5,2,"2027-03-31",421
"VZIM016035","Hospital General Alamo","material","MAN-cy9u5g","060.960.0023 resina fotopolimerizable para restauraciÃ³n de diente anteriores y posteriores. jeringa 4.5 g (color A2)",1,NULL,"2027-03-31",421
"VZIM016035","Hospital General Alamo","material","S/C","ÃCIDO FOSFÃ“RICO AL 34% O 37% PARA GRABADO DE ESMALTE O DENTINA.",9,1,"2027-05-27",478
"VZIM016035","Hospital General Alamo","material","060.791.0106","RESINA. FOTOPOLIMERIZABLE PARA RESTAURACIÃ“N DE DIENTES ANTERIORES Y POSTERIORES. JERINGA 3.5G.  LAS INSTITUCIONES PODRÃN ELEGIR LAS VARIANTES DE COLOR Y COMPOSICIÃ“N.",1,2,"2027-05-31",482
"VZIM016035","Hospital General Alamo","material","MAN-cyjwct","060.100.0011 baberos de tela no tejida de rayon. anatomico autoajustable desechable tamaÃ±o adulto",200,NULL,"2027-09-17",591
"VZIM016035","Hospital General Alamo","material","060.276.0050","CUÃ‘AS. DE MADERA PARA ESPACIOS INTERDENTARIOS. ENVASE CON 100 PIEZAS.",7,1,"2027-12-01",666
"VZIM016035","Hospital General Alamo","material","060.189.0031","CEPILLOS. PARA PULIDO DE AMALGAMAS Y PROFILAXIS. DE CERDAS NEGRAS EN FORMA DE BROCHA. PARA CONTRA-ÃNGULO. PIEZA.",40,20,"2027-12-30",695
"VZIM016035","Hospital General Alamo","material","060.219.0068","COLORANTES. REVELADORES DE PLACAS DENTOBACTERIANAS. TABLETAS SIN SABOR. ENVASE CON 100 PIEZAS.",16,3,"2028-01-10",706
"VZIM016035","Hospital General Alamo","material","060.031.0072","ADHESIVO. ADHESIVO DENTAL PARA RESINAS DIRECTAS AUTOPOLIMERIZABLE O FOTOPOLIMERIZABLE. FRASCO DE 5 ML.",3,1,"2028-02-28",755
"VZIM016035","Hospital General Alamo","material","060.189.0106","CEPILLOS. DENTAL INFANTIL, CON MANGO DE PLÃSTICO Y CERDAS RECTAS DE NYLON 6.12, 100 % VIRGEN O POLIÃ‰STER P.B.T. 100 % VIRGEN, DE PUNTAS REDONDEADAS EN 3 HILERAS, CABEZA CORTA, CONSISTENCIA MEDIANA.",1527,300,"2028-03-31",787
"VZIM016035","Hospital General Alamo","material","060.272.0047","CUCHARILLAS. PARA APLICACIÃ“N TÃ“PICA DE FLÃšOR EN GEL DE VINIL ATÃ“XICO DESECHABLES. ESTUCHE QUE CONSTA DE: 1 PAR PARA ADULTOS.",10,100,"2028-10-09",979
"VZIM016035","Hospital General Alamo","material","060.811.0060","HILOS. SEDA DENTAL SIN CERA. ENVASE CON ROLLO DE 50 M.",3,5,"2029-02-28",1121
"VZIM016035","Hospital General Alamo","material","060.189.0015","CEPILLOS. DENTAL, PARA ADULTO, CON MANGO DE PLÃSTICO Y CERDAS RECTAS DE NYLON 6.12, 100 % VIRGEN O POLIÃ‰STER P.B.T. 100 % VIRGEN, DE PUNTAS REDONDEADAS EN 4 HILERAS, CABEZA CORTA, CONSISTENCIA MEDIANA.",347,300,"2029-03-31",1152
"VZIM016035","Hospital General Alamo","material","060.910.0011","EYECTORES. PARA SALIVA DE PLÃSTICO DESECHABLE. ENVASE CON 100 PIEZAS.",23,1,"2029-03-31",1152
"VZIM016035","Hospital General Alamo","material","060.040.8058","AGUJAS DENTAL .TIPO CARPULE. DESECHABLE. LONGITUD. 25-42 MM CALIBRE. 27 G TAMAÃ‘O. LARGA.",8,1,"2029-04-30",1182
"VZIM016035","Hospital General Alamo","material","060.040.8041","AGUJAS DENTALES. TIPO CARPULE. DESECHABLE. LONGITUD. 20-25 MM CALIBRE: 30 G TAMAÃ‘O: CORTA.",8,1,"2029-04-30",1182
"VZIM016035","Hospital General Alamo","material","S/C","DIQUE DE HULE. 6*6 GROSOR MEDIO  .18 A .23.",1,NULL,"2029-07-16",1259
"VZIM016035","Hospital General Alamo","material","060.189.0254","CEPILLO PARA PULIDO DE AMALGAMAS Y PROFILAXIS. DE CERDAS BLANCAS EN FORMA DE COPA. PARA CONTRA-ÃNGULO.",61,20,"2029-07-29",1272
"VZIM016035","Hospital General Alamo","material","060.189.0205","CEPILLOS. PARA PULIDO DE AMALGAMAS Y PROFILAXIS. DE CERDAS NEGRAS EN FORMA DE BROCHA. PARA PIEZA DE MANO. PIEZA.",45,20,"2029-11-30",1396
"VZIM016035","Hospital General Alamo","material","060.889.0224","TIRAS. DE LIJA PARA PULIR RESTAURACIONES DE RESINA. EXTRA FINO  MEDIANO Y GRUESO.",5,2,"2029-12-29",1425
"VZIM016035","Hospital General Alamo","material","060.272.0039","CUCHARILLAS. PARA APLICACIÃ“N TÃ“PICA DE FLÃšOR EN GEL DE VINIL ATÃ“XICO DESECHABLES. ESTUCHE QUE CONSTA DE: 1 PAR PARA ADOLESCENTES.",20,100,"2030-02-20",1478
"VZIM016035","Hospital General Alamo","material","060.889.0208","TIRAS. DE LIJA PARA PULIR RESTAURACIONES DE RESINA. GRUESO Y MEDIANO.",1,2,"2030-04-30",1547
"VZIM016035","Hospital General Alamo","material","060.182.1275","CEMENTOS. DENTALES. PARA RESTAURACIÃ“N INTERMEDIA. DE Ã“XIDO DE ZINC (POLVO) 38 G Y EUGENOL (LÃQUIDO) 14 ML. CON GOTERO DE PLÃSTICO. JUEGO.",4,0,"2030-06-30",1608
"VZIM016035","Hospital General Alamo","material","060.182.0236","CEMENTOS. DENTAL PARA USO QUIRÃšRGICO. POLVO Ã“XIDO DE ZINC. POLVO ROSA. TALCO. LÃQUIDO: EUGENOL. ALCOHOL ISOPROPÃLICO AL 10%. RESINA DE PINO. ACEITE DE PINO. ACEITE DE CLAVO. ACEITE DE CACAHUATE. ESTUCHE.",6,0,"2030-07-29",1637
"VZIM016035","Hospital General Alamo","material","060.016.0204","ACEITES . LUBRICANTE PARA PIEZA DE MANO DE BAJA VELOCIDAD. ENVASE CON APLICADOR CON 120 ML.",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","060.016.0253","ACEITES. ACEITE LUBRICANTE PARA TURBINA DE PIEZA DE MANO DE ALTA VELOCIDAD. APLICADOR EN FORMA DE JERINGA. ENVASE CON 2 ML.",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","060.797.0019","ALGODONES. PARA USO DENTAL. MEDIDA: 3.8 X 0.8 CM. ENVASE CON 500 ROLLOS.",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","S/C","ANTISÃ‰PTICO BUCAL, SOLUCIÃ“N ELECTROLIZADA CON PH NEUTRO AL 0.0015% (15PPM) DE CL ACTIVO. CADA 100 ML. CONTIENE: IONES ACTIVOS: 7.5 - 9.5 MG. RANGO DE PH DE 6.4 A 7.5. ORP DE 650 A 900 MV",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","060.066.0401","ANTISÃ‰PTICOS. EUGENOL.",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","S/C","APLICADORES MULTIPROPÃ“SITO (MICROBRUSH) CON PUNTAS DE FIBRA NO ABSORBENTE Y CUELLO FLEXIBLE. TAMAÃ‘O: FINO, SUPERFINO O REGULAR.",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","material","060.111.0208","BARNICES. DE COPAL. PARA REVESTIMIENTO DE CAVIDADES.",0,0,"",NULL
"VZIM016035","Hospital General Alamo","material","060.066.1078","BARNIZ DE FLUORURO DE SODIO AL 5% EN UNA CONCENTRACIÃ“N DE 22600 PPM AUTOPOLIMERIZABLE, EN UN VEHÃCULO DE RESINA MODIFICADO.",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","S/C","CAMPO DESECHABLE. CUENTA CON DOS CAPAS DE PROTECCIÃ“N: 1 CAPA DE PAPEL Y UNA DE POLIETILENO. MED. 45 CM X 35 CM, DIFERENTES COLORES",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","060.182.0178","CEMENTO DE IONOMERO, DE VIDRIO RESTAURATIVO II. COLOR NO 21. POLVO 15 G. SILICATO DE ALUMINIO 95% - 97%. ACIDO POLIACRILICO 3% - 5%. LIQUIDO: 10 G, 8 ML. ACIDO POLIACRILICO 75%. ACIDO TARTÃRICO 10% - 15%. BARNIZ COMPATIBLE LIQUIDO 10 G.",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","S/C","CEMENTO DENTAL. PROTECTOR PULPAR PARA BASE. HIDRÃ“XIDO DE CALCIO COMPUESTO FOTOPOLIMERIZABLE.",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","material","060.182.0160","CEMENTO: IONÃ“MERO DE VIDRIO I.    PARA CEMENTACIONES DEFINITIVAS.    POLVO 35 G.    SILICATO DE ALUMINIO 95% -97%.    ÃCIDO POLIACRÃLICO 3% - 5%.    LÃQUIDO 25 G, 20 ML.    ÃCIDO POLIACRÃLICO 75%.    ÃCIDO POLIBÃSICO 10-15%.    JUEGO.",2,1,"",NULL
"VZIM016035","Hospital General Alamo","material","060.182.1366","CEMENTOS DENTALES. PARA USO QUIRÃšRGICO. DE OXIDO DE ZINC CON ENDURECEDOR (POLVO) 65 G Y EUGENOL (LIQUIDO) 30 ML. CON GOTERO DE PLÃSTICO.",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","060.182.1176","CEMENTOS. DENTALES. DE OXIFOSFATO DE ZINC. POLVO Y LÃQUIDO. CAJA CON 32 G DE POLVO Y 15 ML DE SOLVENTE. ESTUCHE.",0,0,"",NULL
"VZIM016035","Hospital General Alamo","material","060.182.0194","CEMENTOS. IONÃ“MERO DE VIDRIO CON ALEACIÃ“N DE LIMADURA DE PLATA. POLVO 15 G. SILICATO DE ALUMINIO 100%. LÃQUIDO 10 G 8 ML.  ÃCIDO POLIACRÃLICO 45%. POLVO DE LIMADURA DE PLATA 17 G. PLATA 56% ESTAÃ‘O 29% COBRE 15%.",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","060.182.1424","CEMENTOS. IONÃ“MERO DE VIDRIO I. PARA CEMENTACIONES DEFINITIVAS. POLVO 35 G. VIDRIO DE SILICATO DE ALUMINIO TRATADO CON SILANO 98%. POLÃMERO DE CELULOSA < 1.5%. DIÃ“XIDO DE TITANIO < 1%. CATALIZADOR PARA POLIMERIZACIÃ“N <1%. LÃQUIDO 22.5 ML. COPO LIMERO DE ÃCIDO ACRÃLICO Y ÃCIDO ITACÃ“NICO 35%. AGUA 35%. 2-HIDROXIETIL-METACRILATO 30%. ÃCIDO DI CARBOXÃLICO 1%.",0,0,"",NULL
"VZIM016035","Hospital General Alamo","material","060.272.0013","CUCHARILLAS. PARA APLICACIÃ“N TÃ“PICA DE FLÃšOR EN GEL DE VINIL ATÃ“XICO DESECHABLES. ESTUCHE QUE CONSTA DE: 1 PAR PARA NIÃ‘OS DE 2 A 3 AÃ‘OS.",0,100,"",NULL
"VZIM016035","Hospital General Alamo","material","060.272.0021","CUCHARILLAS. PARA APLICACIÃ“N TÃ“PICA DE FLÃšOR EN GEL DE VINIL ATÃ“XICO DESECHABLES. ESTUCHE QUE CONSTA DE: 1 PAR PARA NIÃ‘OS DE 4 A 7 AÃ‘OS.",0,100,"",NULL
"VZIM016035","Hospital General Alamo","material","060.066.1086","FLUORURO DE SODIO EN BARNIZ AL 5%, CONCENTRACIÃ“N DE 22,600PPM, AUTOPOLIMERIZABLE EN VEHÃCULO DE RESINA MODIFICADO.",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","060.066.0112","FLUORURO DE SODIO. SOLUCIÃ“N INGERIBLE. CADA 100 ML CONTIENEN: FLUORURO DE SODIO EQUIVALENTE A: 248.8 MG DE ION FLÃšOR.",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","060.431.0649","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE CARBURO, FORMA REDONDA NO. 1.",0,3,"",NULL
"VZIM016035","Hospital General Alamo","material","060.431.0334","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE CARBURO, NO. 701 L.",0,3,"",NULL
"VZIM016035","Hospital General Alamo","material","060.431.0342","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE CARBURO, NO. 702 L.",0,3,"",NULL
"VZIM016035","Hospital General Alamo","material","060.431.0581","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE DIAMANTE, GRANO GRUESO, FORMA CILÃNDRICA. NO. 009.",0,0,"",NULL
"VZIM016035","Hospital General Alamo","material","060.431.0599","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE DIAMANTE, GRANO GRUESO, FORMA CILÃNDRICA. NO. 012.",0,0,"",NULL
"VZIM016035","Hospital General Alamo","material","060.431.0557","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE DIAMANTE, GRANO GRUESO, FORMA DE CONO INVERTIDO, NO. 012.",0,3,"",NULL
"VZIM016035","Hospital General Alamo","material","060.431.0565","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE DIAMANTE, GRANO GRUESO, FORMA DE RUEDA. NO. 035.",0,0,"",NULL
"VZIM016035","Hospital General Alamo","material","060.431.0573","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE DIAMANTE, GRANO GRUESO, FORMA DE RUEDA. NO. 042.",0,0,"",NULL
"VZIM016035","Hospital General Alamo","material","060.431.0524","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE DIAMANTE, GRANO GRUESO, FORMA REDONDA, NO. 010",0,0,"",NULL
"VZIM016035","Hospital General Alamo","material","060.431.0532","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE DIAMANTE, GRANO GRUESO, FORMA REDONDA, NO. 014.",0,0,"",NULL
"VZIM016035","Hospital General Alamo","material","060.811.0078","HILOS. HILO DENTAL DE MONOFILAMENTO.",0,5,"",NULL
"VZIM016035","Hospital General Alamo","material","060.203.0439","HILOS. RETRACTOR DE ENCÃAS. DE  ALGODÃ“N  SECO  Y  SUAVE  IMPREGNADO  CON  SAL  DE ALUMINIO. CALIBRE: MEDIANO.",0,0,"",NULL
"VZIM016035","Hospital General Alamo","material","060.593.0106","LOSETA. PARA BATIR CEMENTO. DE VIDRIO. TAMAÃ‘O: 8 X 12 X 0.5 CM. PIEZA.",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","S/C","MATERIAL ALCASITE DE OBTURACIÃ“N DEFINITIVO PARA LOS DIENTES POSTERIORES CONTIENE 15 GR DE POLVO Y 4 GR LIQUIDO",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","material","060.491.0018","PAPELES. INDICADOR DE CONTACTO OCLUSAL. EN TIRAS CON PEGAMENTO EN AMBAS CARAS. BLOCK CON 15 HOJAS.",0,3,"",NULL
"VZIM016035","Hospital General Alamo","material","S/C","PELÃCULA DE PLÃSTICO AUTOADHERIBLE DE  30 CM  DE 280 A  600 MTS DE LARGO.",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","material","060.749.0836","PULIDOR. SISTEMA DE PULIDO PARA USO DENTAL. KIT. LAS INSTITUCIONES PODRÃN ELEGIR LAS VARIANTES DEL SISTEMA.",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","S/C","PUNTAS DE ACABADO Y PULAIDO PARA APLICACIONES OCLUSALES E INTERPROXIMALES. TRES GRADOS DE BRASIÃ“N Y CUATRO FORMAS DIFERENTES: LLAMA PEQUEÃ‘A, LLAMA GRANDE, COPA Y DISCO.  (PIEDRAS PARA PULIR COMPOSITES)",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","material","060.791.0122","RESINA. FOTOPOLIMERIZABLE PARA RESTAURACIÃ“N DE DIENTES ANTERIORES Y POSTERIORES. JERINGA 3G.  LAS INSTITUCIONES PODRÃN ELEGIR LAS VARIANTES DE COLOR Y COMPOSICIÃ“N.",0,2,"",NULL
"VZIM016035","Hospital General Alamo","material","060.597.0037","RESINAS. AUTOPOLIMERIZABLES. PARA RESTAURACIÃ“N DE DIENTES ANTERIORES. EPÃ“XICAS A BASE DE CUARZO Y AGLUTINANTES. ESTUCHE CON BASE Y CATALIZADOR.",0,0,"",NULL
"VZIM016035","Hospital General Alamo","material","060.833.0197","SOLUCIONES. DE ACETATO DE CLORHEXIDINA AL 10% SUMATRA BENZOICO 20 MG Y ALCOHOL ETÃLICO CBP 1 ML; BARNIZ DE CLORURO DE METILENO POLIURETANO Y ACETATO DE ETILO 1 ML PARA LA PREVENCIÃ“N DE CARIES DENTAL.",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","060.889.0158","TIRAS. DE CELULOIDE PARA CONFORMAR RESTAURACIONES DE RESINA. ANCHO: 8 A10 MM CALIBRE:",0,1,"",NULL
"VZIM016035","Hospital General Alamo","material","S/C","SELLADORES. DE FISURAS Y FOSETAS. KIT CON DOS JERINGAS DE 1.2 ML. INCLUYE UNA JERINGA DE 3ML DE GEL GRABADOR, 20 PUNTAS PARA JERINGA DE SELLADOR Y 10 PUNTAS PARA JERINGA DE GEL GRABADOR.",0,NULL,"",NULL
"VZIM016035","Hospital General Alamo","material","060.889.0232","TIRAS. DE LIJA PARA PULIR RESTAURACIONES DE RESINA. EXTRA FINO  MEDIANO Y GRUESO.",0,2,"",NULL
"VZIM016035","Hospital General Alamo","material","","CEMENTOS PROTECTOR PULPAR PARA SELLAR CAVIDADES DENTALES. DE HIDRÃ“XIDO DE CALCIO, COMPUESTO Y APLICADOR AUTOPOLIMERIZABLE, DOS PASTAS SEMILÃQUIDAS, BASE 13 DESECHABLE G Y CATALIZADOR 11 G CON BLOQUE DE PAPEL PARA MEZCLAR.",7,1,"2026-03-17",42
"VZIM016035","Hospital General Alamo","material","","FLUORURO DE SODIO. PARA PREVENCIÃ“N DE CARIES. ACIDULADO AL 2%. EN GEL DE SABOR. ENVASE CON 480 ML.",9,1,"2026-04-02",58
"VZIM016035","Hospital General Alamo","material","","CEMENTOS. IONÃ“MERO DE VIDRIO RESTAURATIVO TIPO II. PARA TRATAMIENTO RESTAURATIVO ATRAUMÃTICO (TRA). PARA RESTAURACIONES INTERMEDIAS. PARA BASES. PARA ODONTOLOGÃA MÃNIMAMENTE INVASIVA (OMI). TONO A3 . POLVO GRANULADO RADIOPACO: 12.5 G. VIDRIO DE FLUOROSILICATO DE CALCIO LANTANO. ALUMINIO RECUBIERTO 90% . ÃCIDO POLIACRÃLICO. 10% ÃCIDO BENZÃ“ICO <0.1% PIGMENTOS <0.1% LÃQUIDO DE 8.5 ML (10GR). AGUA  55%-65%  COPOLÃMERO  DE  ÃCIDO ACRÃLICO  Y ÃCIDO MALÃ‰ICO. 25-35% ÃCIDO TARTÃRICO. 9.1% ÃCIDO BENZÃ“ICO. 0.1% LOSETA DE PAPEL ENCERADO CUCHARILLA DISPENSADORA GUÃA DE APLICACIÃ“N E INSTRUCTIVO. ESTUCHE.",1,1,"2026-05-01",87
"VZIM016035","Hospital General Alamo","material","","PASTAS. PARA PROFILAXIS DENTAL. ABRASIVA. CON ABRASIVOS BLANDOS.  ENVASE CON 200 G.",6,2,"2026-05-31",117
"VZIM016035","Hospital General Alamo","material","","SELLADORES. DE FISURAS Y FOSETAS. ENVASE CON 3 ML DE BOND BASE. ENVASE CON 3 ML DE SELLADOR DE FISURAS. 2 ENVASES CON 3 ML CADA UNO CON BOND CATALIZADOR. JERINGA CON 2 ML DE GEL GRABADOR. 2 PORTAPINCELES. 10 CÃNULAS. 1 BLOCK DE MEZCLA. 5 POZOS DE MEZCLA. 30 PINCELES. 1 INSTRUCTIVO. ESTUCHE.",2,0,"2026-09-09",218
"VZIM016035","Hospital General Alamo","material","","COPAS. PARA PIEZA DE MANO. DE HULE SUAVE BLANCO EN FORMA DE CONO.",20,5,"2026-12-31",331
"VZIM016035","Hospital General Alamo","material","","FRESA DE CARBURO, PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD, FORMA DE PERA, NO. 331.",48,3,"2026-12-31",331
"VZIM016035","Hospital General Alamo","material","","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE CARBURO FORMA DE CONO INVERTIDO. NO. 33 1/2.",48,3,"2026-12-31",331
"VZIM016035","Hospital General Alamo","material","","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE CARBURO, FORMA CILÃNDRICA NO. 556.",48,3,"2026-12-31",331
"VZIM016035","Hospital General Alamo","material","","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE CARBURO, FORMA CILÃNDRICA NO. 557.",48,3,"2026-12-31",331
"VZIM016035","Hospital General Alamo","material","","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE CARBURO, FORMA DE CONO INVERTIDO. NO. 37 L.",129,3,"2026-12-31",331
"VZIM016035","Hospital General Alamo","material","","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE CARBURO, FORMA REDONDA NO. Â½.",12,3,"2026-12-31",331
"VZIM016035","Hospital General Alamo","material","","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE CARBURO, FORMA REDONDA NO. 3.",48,3,"2026-12-31",331
"VZIM016035","Hospital General Alamo","material","","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE CARBURO, FORMA REDONDA NO. 5.",24,NULL,"2026-12-31",331
"VZIM016035","Hospital General Alamo","material","","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE CARBURO, FORMA TRONCO CÃ“NICO NO.701.",36,0,"2026-12-31",331
"VZIM016035","Hospital General Alamo","material","","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE CARBURO, NO. 559.",48,3,"2026-12-31",331
"VZIM016035","Hospital General Alamo","material","","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE CARBURO, PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD, FORMA DE PERA, NO. 330.",60,0,"2026-12-31",331
"VZIM016035","Hospital General Alamo","material","","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE DIAMANTE, GRANO GRUESO, FORMA DE CONO INVERTIDO, NO. 010.",12,3,"2026-12-31",331
"VZIM016035","Hospital General Alamo","material","","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE DIAMANTE, PARA TERMINACIÃ“N DE COMPOSITES FORMA CILÃNDRICA NO. 012",42,0,"2026-12-31",331
"VZIM016035","Hospital General Alamo","material","","FRESAS DENTALES PARA UTILIZARSE EN LA PIEZA DE MANO DE ALTA VELOCIDAD. DE DIAMANTE, PARA TERMINACIÃ“N DE COMPOSITES FORMA CILÃNDRICA NO. 018",56,0,"2026-12-31",331
"VZIM016035","Hospital General Alamo","material","","CEMENTOS. IONÃ“MERO DE VIDRIO. PARA TRATAMIENTO RESTAURATIVO ATRAUMÃTICO. POLVO: 10 G. SILICATO DE ALUMINIO 89 -95%. ÃCIDO POLIACRÃLICO 0.-10%. LÃQUIDO 6 G 4.8 ML AGUA DESTILADA.ÃCIDO POLIACRÃLICO 40 -50%.BARNIZ 5 G.CLORURO DE POLIVINIL 10 -20%.ACETATO ETÃLICO 75 -85%. ESTUCHE.",3,1,"2027-02-28",390
